x,Curve1
-80.125,0.01249
-74.76,0.02179
-69.943,0.04054
-64.841,0.09567
-59.862,0.20067
-55.137,0.38519
-50.272,0.57644
-45.007,0.72591
-39.885,0.84977
-35.327,0.92783
-30.229,0.96813
-25.272,0.99496
-20.46,0.99485
