x,Curve1
-120,1
-114.785,0.96618
-109.699,0.96201
-104.758,0.93089
-99.686,0.87686
-94.75,0.82687
-89.564,0.68523
-84.674,0.46813
-79.785,0.24698
-74.74,0.09726
-69.948,0.02167
-64.726,0.01211
-59.777,0.00929
