x,Curve1
-39.451,0.97302
-29.617,0.9543
-24.588,0.92945
-19.56,0.90253
-14.293,0.87355
-9.519,0.81564
-4.494,0.78252
0.27,0.70602
5.51,0.61918
10.012,0.49723
15.245,0.39592
20.006,0.31322
25.232,0.19746
30,0.12922
35.018,0.07957
40.054,0.06918
