x,Curve1
-20.234,-0.00242
-9.909,0.00366
-0.069,-0.00059
9.779,0.01169
19.624,0.01777
29.987,0.10236
40.14,0.24894
50.3,0.40997
60.207,0.54622
70.6,0.69279
80.278,0.8497
90.642,0.93636
100.492,0.95277
110.568,0.94025
120.665,0.97113
