x,Curve1
-94.044,0.01449
-83.653,0.02899
-73.912,0.0628
-64.484,0.11836
-53.345,0.21014
-42.855,0.32367
-32.888,0.58213
-23.664,0.76812
-14.413,0.98068
-2.348,0.99517
